"reason"	"schemaname"	"tablename"	"indexname"	"index_scan_pct"	"scans_per_write"	"index_size"	"table_size"
"Never Used Indexes"	"public"	"reports_20140127"	"reports_20140127_reason"	0.00	0.00	"117 MB"	"2104 MB"
"Never Used Indexes"	"public"	"reports_20131021"	"reports_20131021_reason"	0.00	0.00	"116 MB"	"2093 MB"
"Never Used Indexes"	"public"	"reports_clean_20140127"	"reports_clean_20140127_sig_prod_date"	0.00	0.00	"116 MB"	"523 MB"
"Never Used Indexes"	"public"	"reports_clean_20120730"	"reports_clean_20120730_product_version_id"	0.00	0.00	"116 MB"	"742 MB"
"Never Used Indexes"	"public"	"reports_20130930"	"reports_20130930_reason"	0.00	0.00	"116 MB"	"2023 MB"
"Never Used Indexes"	"public"	"reports_clean_20130318"	"reports_clean_20130318_product_version_id"	0.00	0.00	"115 MB"	"759 MB"
"Never Used Indexes"	"public"	"reports_20140616"	"reports_20140616_reason"	0.00	0.00	"115 MB"	"2021 MB"
"Never Used Indexes"	"public"	"reports_clean_20120723"	"reports_clean_20120723_product_version_id"	0.00	0.00	"115 MB"	"721 MB"
"Never Used Indexes"	"public"	"reports_20140915"	"reports_20140915_reason"	0.00	0.00	"115 MB"	"2096 MB"
"Never Used Indexes"	"public"	"reports_clean_20131104"	"reports_clean_20131104_sig_prod_date"	0.00	0.00	"115 MB"	"508 MB"
"Never Used Indexes"	"public"	"reports_20131209"	"reports_20131209_reason"	0.00	0.00	"114 MB"	"2050 MB"
"Never Used Indexes"	"public"	"reports_20140811"	"reports_20140811_reason"	0.00	0.00	"114 MB"	"2018 MB"
"Never Used Indexes"	"public"	"reports_clean_20130708"	"reports_clean_20130708_sig_prod_date"	0.00	0.00	"114 MB"	"531 MB"
"Never Used Indexes"	"public"	"reports_20140113"	"reports_20140113_reason"	0.00	0.00	"114 MB"	"2029 MB"
"Never Used Indexes"	"public"	"reports_clean_20131111"	"reports_clean_20131111_sig_prod_date"	0.00	0.00	"114 MB"	"504 MB"
"Never Used Indexes"	"public"	"reports_clean_20131118"	"reports_clean_20131118_sig_prod_date"	0.00	0.00	"114 MB"	"527 MB"
"Never Used Indexes"	"public"	"reports_20131014"	"reports_20131014_reason"	0.00	0.00	"114 MB"	"1998 MB"
"Never Used Indexes"	"public"	"reports_20131202"	"reports_20131202_reason"	0.00	0.00	"114 MB"	"2051 MB"
"Never Used Indexes"	"public"	"reports_20140324"	"reports_20140324_reason"	0.00	0.00	"113 MB"	"2037 MB"
"Never Used Indexes"	"public"	"reports_clean_20120109"	"reports_clean_20120109_signature_id"	0.00	0.00	"113 MB"	"722 MB"
"Never Used Indexes"	"public"	"reports_20140922"	"reports_20140922_reason"	0.00	0.00	"113 MB"	"2060 MB"
"Never Used Indexes"	"public"	"reports_clean_20140113"	"reports_clean_20140113_sig_prod_date"	0.00	0.00	"113 MB"	"691 MB"
"Never Used Indexes"	"public"	"reports_20131007"	"reports_20131007_reason"	0.00	0.00	"113 MB"	"1976 MB"
"Never Used Indexes"	"public"	"reports_clean_20130520"	"reports_clean_20130520_product_version_id"	0.00	0.00	"113 MB"	"599 MB"
"Never Used Indexes"	"public"	"reports_clean_20121210"	"reports_clean_20121210_hang_id"	0.00	0.00	"112 MB"	"640 MB"
"Never Used Indexes"	"public"	"reports_clean_20120716"	"reports_clean_20120716_product_version_id"	0.00	0.00	"112 MB"	"610 MB"
"Never Used Indexes"	"public"	"extensions_20140929"	"extensions_20140929_report_id_date_processed"	0.00	0.00	"112 MB"	"351 MB"
"Never Used Indexes"	"public"	"reports_clean_20120423"	"reports_clean_20120423_sig_prod_date"	0.00	0.00	"112 MB"	"500 MB"
"Never Used Indexes"	"public"	"reports_20140106"	"reports_20140106_reason"	0.00	0.00	"112 MB"	"2006 MB"
"Never Used Indexes"	"public"	"reports_20131216"	"reports_20131216_reason"	0.00	0.00	"112 MB"	"2005 MB"
"Never Used Indexes"	"public"	"reports_clean_20140210"	"reports_clean_20140210_sig_prod_date"	0.00	0.00	"112 MB"	"534 MB"
"Never Used Indexes"	"public"	"reports_clean_20130211"	"reports_clean_20130211_hang_id"	0.00	0.00	"112 MB"	"614 MB"
"Never Used Indexes"	"public"	"reports_20140901"	"reports_20140901_reason"	0.00	0.00	"112 MB"	"2005 MB"
"Never Used Indexes"	"public"	"reports_clean_20140120"	"reports_clean_20140120_sig_prod_date"	0.00	0.00	"112 MB"	"524 MB"
"Never Used Indexes"	"public"	"reports_clean_20130304"	"reports_clean_20130304_address_id"	0.00	0.00	"111 MB"	"679 MB"
"Never Used Indexes"	"public"	"reports_clean_20120109"	"reports_clean_20120109_address_id"	0.00	0.00	"111 MB"	"722 MB"
"Never Used Indexes"	"public"	"reports_clean_20120416"	"reports_clean_20120416_signature_id"	0.00	0.00	"111 MB"	"789 MB"
"Never Used Indexes"	"public"	"reports_clean_20120917"	"reports_clean_20120917_product_version_id"	0.00	0.00	"111 MB"	"810 MB"
"Never Used Indexes"	"public"	"reports_clean_20140630"	"reports_clean_20140630_sig_prod_date"	0.00	0.00	"111 MB"	"512 MB"
"Never Used Indexes"	"public"	"reports_clean_20140217"	"reports_clean_20140217_sig_prod_date"	0.00	0.00	"110 MB"	"527 MB"
"Never Used Indexes"	"public"	"reports_20140825"	"reports_20140825_reason"	0.00	0.00	"110 MB"	"1983 MB"
"Never Used Indexes"	"public"	"reports_clean_20130415"	"reports_clean_20130415_arch_cores"	0.00	0.00	"110 MB"	"531 MB"
"Never Used Indexes"	"public"	"reports_clean_20111226"	"reports_clean_20111226_sig_prod_date"	0.00	0.00	"110 MB"	"630 MB"
"Never Used Indexes"	"public"	"reports_clean_20140317"	"reports_clean_20140317_sig_prod_date"	0.00	0.00	"110 MB"	"558 MB"
"Never Used Indexes"	"public"	"reports_clean_20140915"	"reports_clean_20140915_sig_prod_date"	0.00	0.00	"110 MB"	"517 MB"
"Never Used Indexes"	"public"	"reports_clean_20120109"	"reports_clean_20120109_product_version_id"	0.00	0.00	"110 MB"	"722 MB"
"Never Used Indexes"	"public"	"reports_clean_20130729"	"reports_clean_20130729_sig_prod_date"	0.00	0.00	"110 MB"	"491 MB"
"Never Used Indexes"	"public"	"reports_20140707"	"reports_20140707_reason"	0.00	0.00	"110 MB"	"1937 MB"
"Never Used Indexes"	"public"	"reports_clean_20120130"	"reports_clean_20120130_signature_id"	0.00	0.00	"110 MB"	"695 MB"
"Never Used Indexes"	"public"	"reports_clean_20131028"	"reports_clean_20131028_sig_prod_date"	0.00	0.00	"110 MB"	"488 MB"
"Never Used Indexes"	"public"	"reports_clean_20131021"	"reports_clean_20131021_sig_prod_date"	0.00	0.00	"110 MB"	"487 MB"
"Never Used Indexes"	"public"	"reports_clean_20120130"	"reports_clean_20120130_os_name"	0.00	0.00	"110 MB"	"695 MB"
"Never Used Indexes"	"public"	"reports_clean_20120109"	"reports_clean_20120109_os_name"	0.00	0.00	"110 MB"	"722 MB"
"Never Used Indexes"	"public"	"reports_clean_20130624"	"reports_clean_20130624_sig_prod_date"	0.00	0.00	"109 MB"	"485 MB"
"Never Used Indexes"	"public"	"reports_clean_20120130"	"reports_clean_20120130_product_version_id"	0.00	0.00	"109 MB"	"695 MB"
"Never Used Indexes"	"public"	"reports_clean_20120416"	"reports_clean_20120416_address_id"	0.00	0.00	"109 MB"	"789 MB"
"Never Used Indexes"	"public"	"reports_20140224"	"reports_20140224_reason"	0.00	0.00	"109 MB"	"2011 MB"
"Never Used Indexes"	"public"	"reports_clean_20120109"	"reports_clean_20120109_flash_version_id"	0.00	0.00	"109 MB"	"722 MB"
"Never Used Indexes"	"public"	"reports_20140609"	"reports_20140609_reason"	0.00	0.00	"109 MB"	"1948 MB"
"Never Used Indexes"	"public"	"reports_clean_20120109"	"reports_clean_20120109_os_version_id"	0.00	0.00	"109 MB"	"722 MB"
"Never Used Indexes"	"public"	"reports_clean_20120116"	"reports_clean_20120116_signature_id"	0.00	0.00	"109 MB"	"756 MB"
"Never Used Indexes"	"public"	"reports_20140505"	"reports_20140505_reason"	0.00	0.00	"109 MB"	"1928 MB"
"Never Used Indexes"	"public"	"reports_clean_20130520"	"reports_clean_20130520_signature_id"	0.00	0.00	"109 MB"	"599 MB"
"Never Used Indexes"	"public"	"reports_20140728"	"reports_20140728_reason"	0.00	0.00	"109 MB"	"1936 MB"
"Never Used Indexes"	"public"	"reports_clean_20120130"	"reports_clean_20120130_release_channel"	0.00	0.00	"109 MB"	"695 MB"
"Never Used Indexes"	"public"	"reports_clean_20130805"	"reports_clean_20130805_arch_cores"	0.00	0.00	"109 MB"	"627 MB"
"Never Used Indexes"	"public"	"reports_20140303"	"reports_20140303_reason"	0.00	0.00	"109 MB"	"2012 MB"
"Never Used Indexes"	"public"	"reports_20140804"	"reports_20140804_reason"	0.00	0.00	"109 MB"	"1931 MB"
"Never Used Indexes"	"public"	"reports_clean_20120130"	"reports_clean_20120130_flash_version_id"	0.00	0.00	"109 MB"	"695 MB"
"Never Used Indexes"	"public"	"reports_clean_20120109"	"reports_clean_20120109_process_type"	0.00	0.00	"109 MB"	"722 MB"
"Never Used Indexes"	"public"	"reports_20140512"	"reports_20140512_reason"	0.00	0.00	"109 MB"	"1922 MB"
"Never Used Indexes"	"public"	"reports_clean_20120130"	"reports_clean_20120130_process_type"	0.00	0.00	"108 MB"	"695 MB"
"Never Used Indexes"	"public"	"reports_20140526"	"reports_20140526_reason"	0.00	0.00	"108 MB"	"1916 MB"
"Never Used Indexes"	"public"	"reports_20140602"	"reports_20140602_reason"	0.00	0.00	"108 MB"	"1935 MB"
"Never Used Indexes"	"public"	"reports_clean_20120130"	"reports_clean_20120130_os_version_id"	0.00	0.00	"108 MB"	"695 MB"
"Never Used Indexes"	"public"	"reports_clean_20121203"	"reports_clean_20121203_hang_id"	0.00	0.00	"108 MB"	"568 MB"
"Never Used Indexes"	"public"	"reports_clean_20131125"	"reports_clean_20131125_hang_id"	0.00	0.00	"108 MB"	"636 MB"
"Never Used Indexes"	"public"	"reports_clean_20130513"	"reports_clean_20130513_arch_cores"	0.00	0.00	"108 MB"	"521 MB"
"Never Used Indexes"	"public"	"reports_clean_20130304"	"reports_clean_20130304_product_version_id"	0.00	0.00	"108 MB"	"679 MB"
"Never Used Indexes"	"public"	"reports_20140519"	"reports_20140519_reason"	0.00	0.00	"108 MB"	"1896 MB"
"Never Used Indexes"	"public"	"reports_clean_20130909"	"reports_clean_20130909_sig_prod_date"	0.00	0.00	"108 MB"	"486 MB"
"Never Used Indexes"	"public"	"reports_clean_20130805"	"reports_clean_20130805_release_channel"	0.00	0.00	"108 MB"	"627 MB"
"Never Used Indexes"	"public"	"reports_clean_20130805"	"reports_clean_20130805_os_name"	0.00	0.00	"108 MB"	"627 MB"
"Never Used Indexes"	"public"	"reports_clean_20121029"	"reports_clean_20121029_product_version_id"	0.00	0.00	"108 MB"	"772 MB"
"Never Used Indexes"	"public"	"reports_clean_20140811"	"reports_clean_20140811_sig_prod_date"	0.00	0.00	"108 MB"	"499 MB"
"Never Used Indexes"	"public"	"reports_20140908"	"reports_20140908_product_version"	0.00	0.00	"108 MB"	"2225 MB"
"Never Used Indexes"	"public"	"reports_clean_20130805"	"reports_clean_20130805_process_type"	0.00	0.00	"107 MB"	"627 MB"
"Never Used Indexes"	"public"	"reports_20140310"	"reports_20140310_reason"	0.00	0.00	"107 MB"	"2000 MB"
"Never Used Indexes"	"public"	"reports_clean_20140922"	"reports_clean_20140922_sig_prod_date"	0.00	0.00	"107 MB"	"506 MB"
"Never Used Indexes"	"public"	"reports_20140818"	"reports_20140818_reason"	0.00	0.00	"107 MB"	"1930 MB"
"Never Used Indexes"	"public"	"reports_clean_20130701"	"reports_clean_20130701_sig_prod_date"	0.00	0.00	"107 MB"	"473 MB"
"Never Used Indexes"	"public"	"reports_clean_20130218"	"reports_clean_20130218_signature_id"	0.00	0.00	"107 MB"	"697 MB"
"Never Used Indexes"	"public"	"reports_clean_20130805"	"reports_clean_20130805_flash_version_id"	0.00	0.00	"107 MB"	"627 MB"
"Never Used Indexes"	"public"	"reports_clean_20130805"	"reports_clean_20130805_os_version_id"	0.00	0.00	"107 MB"	"627 MB"
"Never Used Indexes"	"public"	"reports_clean_20130722"	"reports_clean_20130722_sig_prod_date"	0.00	0.00	"107 MB"	"482 MB"
"Never Used Indexes"	"public"	"reports_clean_20130930"	"reports_clean_20130930_sig_prod_date"	0.00	0.00	"107 MB"	"486 MB"
"Never Used Indexes"	"public"	"reports_20140721"	"reports_20140721_reason"	0.00	0.00	"107 MB"	"1905 MB"
"Never Used Indexes"	"public"	"reports_clean_20131014"	"reports_clean_20131014_sig_prod_date"	0.00	0.00	"107 MB"	"482 MB"
"Never Used Indexes"	"public"	"reports_clean_20120130"	"reports_clean_20120130_domain_id"	0.00	0.00	"107 MB"	"695 MB"
"Never Used Indexes"	"public"	"reports_clean_20140616"	"reports_clean_20140616_sig_prod_date"	0.00	0.00	"107 MB"	"498 MB"
"Never Used Indexes"	"public"	"reports_20140407"	"reports_20140407_reason"	0.00	0.00	"107 MB"	"1893 MB"
"Never Used Indexes"	"public"	"reports_clean_20120416"	"reports_clean_20120416_domain_id"	0.00	0.00	"107 MB"	"789 MB"
"Never Used Indexes"	"public"	"reports_clean_20130805"	"reports_clean_20130805_product_version_id"	0.00	0.00	"107 MB"	"627 MB"
"Never Used Indexes"	"public"	"reports_20140331"	"reports_20140331_reason"	0.00	0.00	"107 MB"	"1911 MB"
"Never Used Indexes"	"public"	"reports_clean_20131209"	"reports_clean_20131209_sig_prod_date"	0.00	0.00	"106 MB"	"502 MB"
"Never Used Indexes"	"public"	"reports_clean_20130415"	"reports_clean_20130415_hang_id"	0.00	0.00	"106 MB"	"531 MB"
"Never Used Indexes"	"public"	"reports_clean_20140825"	"reports_clean_20140825_sig_prod_date"	0.00	0.00	"106 MB"	"492 MB"
"Never Used Indexes"	"public"	"reports_clean_20120116"	"reports_clean_20120116_address_id"	0.00	0.00	"106 MB"	"756 MB"
"Never Used Indexes"	"public"	"reports_clean_20140901"	"reports_clean_20140901_sig_prod_date"	0.00	0.00	"106 MB"	"496 MB"
"Never Used Indexes"	"public"	"reports_clean_20130715"	"reports_clean_20130715_sig_prod_date"	0.00	0.00	"106 MB"	"477 MB"
"Never Used Indexes"	"public"	"reports_clean_20140106"	"reports_clean_20140106_sig_prod_date"	0.00	0.00	"106 MB"	"493 MB"
"Never Used Indexes"	"public"	"reports_clean_20131007"	"reports_clean_20131007_sig_prod_date"	0.00	0.00	"106 MB"	"477 MB"
"Never Used Indexes"	"public"	"reports_clean_20130812"	"reports_clean_20130812_sig_prod_date"	0.00	0.00	"106 MB"	"473 MB"
"Never Used Indexes"	"public"	"reports_clean_20140324"	"reports_clean_20140324_sig_prod_date"	0.00	0.00	"105 MB"	"538 MB"
"Never Used Indexes"	"public"	"reports_clean_20120116"	"reports_clean_20120116_domain_id"	0.00	0.00	"105 MB"	"756 MB"
"Never Used Indexes"	"public"	"reports_clean_20120409"	"reports_clean_20120409_signature_id"	0.00	0.00	"105 MB"	"756 MB"
"Never Used Indexes"	"public"	"reports_clean_20120130"	"reports_clean_20120130_address_id"	0.00	0.00	"105 MB"	"695 MB"
"Never Used Indexes"	"public"	"reports_clean_20130902"	"reports_clean_20130902_sig_prod_date"	0.00	0.00	"105 MB"	"474 MB"
"Never Used Indexes"	"public"	"reports_20140714"	"reports_20140714_reason"	0.00	0.00	"105 MB"	"1855 MB"
"Never Used Indexes"	"public"	"reports_clean_20130304"	"reports_clean_20130304_flash_version_id"	0.00	0.00	"105 MB"	"679 MB"
"Never Used Indexes"	"public"	"reports_clean_20130916"	"reports_clean_20130916_sig_prod_date"	0.00	0.00	"105 MB"	"475 MB"
"Never Used Indexes"	"public"	"reports_clean_20120416"	"reports_clean_20120416_product_version_id"	0.00	0.00	"105 MB"	"789 MB"
"Never Used Indexes"	"public"	"reports_clean_20120416"	"reports_clean_20120416_arch_cores"	0.00	0.00	"105 MB"	"789 MB"
"Never Used Indexes"	"public"	"reports_clean_20130225"	"reports_clean_20130225_signature_id"	0.00	0.00	"105 MB"	"739 MB"
"Never Used Indexes"	"public"	"reports_clean_20130513"	"reports_clean_20130513_hang_id"	0.00	0.00	"105 MB"	"521 MB"
"Never Used Indexes"	"public"	"reports_clean_20120416"	"reports_clean_20120416_flash_version_id"	0.00	0.00	"105 MB"	"789 MB"
"Never Used Indexes"	"public"	"reports_clean_20130304"	"reports_clean_20130304_arch_cores"	0.00	0.00	"105 MB"	"679 MB"
"Never Used Indexes"	"public"	"reports_clean_20120319"	"reports_clean_20120319_hang_id"	0.00	0.00	"104 MB"	"600 MB"
"Never Used Indexes"	"public"	"reports_clean_20130304"	"reports_clean_20130304_os_version_id"	0.00	0.00	"104 MB"	"679 MB"
"Never Used Indexes"	"public"	"reports_clean_20130819"	"reports_clean_20130819_sig_prod_date"	0.00	0.00	"104 MB"	"474 MB"
"Never Used Indexes"	"public"	"reports_clean_20130304"	"reports_clean_20130304_os_name"	0.00	0.00	"104 MB"	"679 MB"
"Never Used Indexes"	"public"	"reports_20131230"	"reports_20131230_reason"	0.00	0.00	"104 MB"	"1894 MB"
"Never Used Indexes"	"public"	"reports_clean_20120416"	"reports_clean_20120416_os_name"	0.00	0.00	"104 MB"	"789 MB"
"Never Used Indexes"	"public"	"reports_20140428"	"reports_20140428_reason"	0.00	0.00	"104 MB"	"1855 MB"
"Never Used Indexes"	"public"	"reports_clean_20131216"	"reports_clean_20131216_sig_prod_date"	0.00	0.00	"104 MB"	"493 MB"
"Never Used Indexes"	"public"	"reports_clean_20140818"	"reports_clean_20140818_sig_prod_date"	0.00	0.00	"104 MB"	"477 MB"
